HR,Color,GLON,GLAT
7881,ffffffff,328.39,-35.58
5013,ffffffff,328.35,75.26
7107,ffffffff,328.29,-25.39
5105,ffffffff,328.27,64.41
5946,ffffffff,328.2,-1.29
5865,ffffffff,328.16,1.52
8181,ffffffff,328.14,-40.29
6114,ffffffff,328.12,-6.78
5087,ffffffff,328.11,66.98
8249,ffffffff,328.1,-41.63
8895,ffffffff,328.1,-58.83
5625,ffffffff,328.04,13.22
6634,ffffffff,328.03,-18.8
4968,ffffffff,327.96,79.49
4969,ffffffff,327.96,79.49
5277,ffffffff,327.95,44.32
5543,ffffffff,327.93,19.11
5572,ffffffff,327.89,16.72
5651,ffffffff,327.83,11.43
5869,ffffffff,327.83,0.8
6177,ffffffff,327.81,-9.2
5979,ffffffff,327.8,-3.09
5561,ffffffff,327.79,17.34
6062,ffffffff,327.75,-5.4
5489,ffffffff,327.73,22.15
5519,ffffffff,327.72,20.53
5399,ffffffff,327.67,31.45
5485,ffffffff,327.48,22.29
5428,ffffffff,327.47,27.27
5284,ffffffff,327.46,42.99
6040,ffffffff,327.46,-5.13
8331,ffffffff,327.4,-42.8
7320,ffffffff,327.36,-28.06
5698,ffffffff,327.34,7.67
7383,ffffffff,327.32,-28.72
6167,ffffffff,327.24,-9.37
5642,ffffffff,327.22,10.88
5643,ffffffff,327.21,10.89
7221,ffffffff,327.17,-26.76
5699,ffffffff,327.1,7.37
5798,ffffffff,326.99,2.5
5407,ffffffff,326.95,28.83
8646,ffffffff,326.89,-50.3
5576,ffffffff,326.87,14.75
5683,ffffffff,326.86,8.05
7588,ffffffff,326.85,-31.23
5994,ffffffff,326.81,-4.55
5626,ffffffff,326.8,11.13
5873,ffffffff,326.79,-0.73
7161,ffffffff,326.72,-26.23
6253,ffffffff,326.67,-12.31
5508,ffffffff,326.62,19.2
5381,ffffffff,326.6,30.87
9006,ffffffff,326.59,-63.85
8582,ffffffff,326.58,-48.3
8686,ffffffff,326.58,-51.4
5356,ffffffff,326.53,33.01
5466,ffffffff,326.5,21.67
5580,ffffffff,326.39,13.81
7579,ffffffff,326.39,-31.18
7274,ffffffff,326.38,-27.43
5663,ffffffff,326.37,8.11
5961,ffffffff,326.35,-3.92
4962,ffffffff,326.33,78.88
6808,ffffffff,326.26,-22.05
5571,ffffffff,326.25,13.91
5738,ffffffff,326.14,4.06
5163,ffffffff,326.12,54.99
6125,ffffffff,326.1,-9.08
8019,ffffffff,325.99,-36.94
5471,ffffffff,325.9,20.1
5650,ffffffff,325.81,8.29
7934,ffffffff,325.77,-35.7
5309,ffffffff,325.54,34.93
5646,ffffffff,325.46,7.89
5647,ffffffff,325.46,7.88
5605,ffffffff,325.33,9.93
5606,ffffffff,325.33,9.93
5107,ffffffff,325.25,60.39
7838,ffffffff,325.19,-34.32
8669,ffffffff,325.03,-49.83
5178,ffffffff,324.99,50.76
5528,ffffffff,324.9,14.11
5456,ffffffff,324.76,19.51
5314,ffffffff,324.74,32.77
6233,ffffffff,324.72,-13.28
5617,ffffffff,324.63,7.97
6089,ffffffff,324.55,-9.63
6368,ffffffff,324.46,-16.09
6417,ffffffff,324.4,-17.1
25,ffffffff,324.34,-69.6
5312,ffffffff,324.34,32.21
8848,ffffffff,324.3,-54.82
8901,ffffffff,324.29,-56.56
5509,ffffffff,324.22,14.46
5272,ffffffff,324.15,37.45
6109,ffffffff,324.06,-10.48
5446,ffffffff,324.04,18.93
5324,ffffffff,324.02,30.14
5900,ffffffff,323.99,-5.06
8540,ffffffff,323.87,-45.87
5905,ffffffff,323.85,-5.34
5449,ffffffff,323.84,18.35
9081,ffffffff,323.79,-66.23
5649,ffffffff,323.76,4.98
5559,ffffffff,323.63,9.9
5898,ffffffff,323.56,-5.45
6774,ffffffff,323.56,-22.54
6151,ffffffff,323.54,-12.06
6982,ffffffff,323.49,-24.95
5150,ffffffff,323.42,52.16
5566,ffffffff,323.4,8.91
5419,ffffffff,323.38,20.01
6030,ffffffff,323.36,-9.23
5376,ffffffff,323.33,24.46
8092,ffffffff,323.27,-37.19
8196,ffffffff,323.22,-38.65
73,ffffffff,323.2,-72.58
8156,ffffffff,323.2,-38.2
5173,ffffffff,323.16,48.29
5348,ffffffff,323.14,26.22
5951,ffffffff,323.1,-7.43
5439,ffffffff,323.05,17.25
5287,ffffffff,323,33.25
4998,ffffffff,322.99,73.3
6204,ffffffff,322.98,-13.93
8689,ffffffff,322.94,-49.05
6231,ffffffff,322.86,-14.71
5011,ffffffff,322.8,71.31
5836,ffffffff,322.79,-4.25
5440,ffffffff,322.77,16.67
5040,ffffffff,322.72,66.84
5111,ffffffff,322.71,55.77
5337,ffffffff,322.67,26.36
5803,ffffffff,322.63,-3.64
7498,ffffffff,322.6,-30.12
5431,ffffffff,322.56,16.83
6182,ffffffff,322.52,-13.89
5417,ffffffff,322.51,18.21
5494,ffffffff,322.3,11.06
6411,ffffffff,322.28,-18.29
6400,ffffffff,322.26,-18.11
8909,ffffffff,322.23,-55.38
5884,ffffffff,322.22,-6.76
5078,ffffffff,322.16,60.09
5246,ffffffff,322.14,37.37
5400,ffffffff,322.14,19.41
170,ffffffff,322.13,-82.73
5939,ffffffff,322.13,-8.22
5257,ffffffff,322.04,35.31
7590,ffffffff,322.02,-30.9
5560,ffffffff,322.01,6.71
9082,ffffffff,321.98,-64.9
5637,ffffffff,321.96,2.27
109,ffffffff,321.94,-76.35
5196,ffffffff,321.93,42.57
6276,ffffffff,321.93,-16.18
7027,ffffffff,321.87,-25.73
5897,ffffffff,321.85,-7.52
5357,ffffffff,321.83,22.62
8333,ffffffff,321.8,-40.23
5367,ffffffff,321.72,21.71
5265,ffffffff,321.7,32.84
6172,ffffffff,321.7,-14.29
5250,ffffffff,321.66,35.45
6,ffffffff,321.61,-66.38
4986,ffffffff,321.61,73.66
5469,ffffffff,321.61,11.44
5378,ffffffff,321.57,20.02
5170,ffffffff,321.56,45.14
6217,ffffffff,321.54,-15.26
5457,ffffffff,321.52,12.36
8889,ffffffff,321.48,-53.77
5202,ffffffff,321.42,40.84
5450,ffffffff,321.41,12.9
6357,ffffffff,321.29,-17.89
5181,ffffffff,321.28,43.01
5556,ffffffff,321.28,5.56
5704,ffffffff,321.25,-1.96
5444,ffffffff,321.2,12.87
6565,ffffffff,321.16,-20.84
5920,ffffffff,321.11,-9.01
8547,ffffffff,321.11,-44.26
5398,ffffffff,321.06,17.19
5165,ffffffff,321.03,44.82
5670,ffffffff,320.89,-1.12
8159,ffffffff,320.84,-37.31
5059,ffffffff,320.78,60.47
5095,ffffffff,320.78,55.21
5101,ffffffff,320.76,54.23
8286,ffffffff,320.64,-39.09
8843,ffffffff,320.63,-51.76
8081,ffffffff,320.62,-36.02
6899,ffffffff,320.58,-24.73
5412,ffffffff,320.55,14.15
5876,ffffffff,320.54,-8.69
5458,ffffffff,320.52,10.1
5700,ffffffff,320.49,-3.07
6751,ffffffff,320.49,-23.29
6037,ffffffff,320.42,-12.36
8829,ffffffff,320.42,-51
5037,ffffffff,320.35,63.93
5031,ffffffff,320.32,64.82
5498,ffffffff,320.31,6.72
9069,ffffffff,320.3,-62.57
5268,ffffffff,320.29,28.76
5495,ffffffff,320.2,6.57
5015,ffffffff,320.14,67.46
5453,ffffffff,320.13,9.86
5680,ffffffff,320.13,-2.64
5088,ffffffff,320.03,55.1
99,ffffffff,320.02,-73.98
8061,ffffffff,320.01,-35.61
5209,ffffffff,319.96,36.49
5851,ffffffff,319.94,-8.58
5852,ffffffff,319.94,-8.58
5395,ffffffff,319.92,14.5
5396,ffffffff,319.87,14.35
5401,ffffffff,319.75,13.59
5021,ffffffff,319.73,65.66
5362,ffffffff,319.69,16.91
5664,ffffffff,319.69,-2.91
5661,ffffffff,319.68,-2.84
6098,ffffffff,319.53,-14.57
5288,ffffffff,319.46,24.08
5100,ffffffff,319.44,51.37
5228,ffffffff,319.27,32.3
6829,ffffffff,319.27,-24.38
6135,ffffffff,319.16,-15.53
5318,ffffffff,319.14,18.4
5364,ffffffff,319.01,14.88
119,ffffffff,318.97,-75.53
5413,ffffffff,318.95,10.25
5425,ffffffff,318.93,9.25
5766,ffffffff,318.88,-7.98
5106,ffffffff,318.87,48.32
5645,ffffffff,318.87,-3.34
5632,ffffffff,318.81,-2.92
5725,ffffffff,318.75,-6.57
5237,ffffffff,318.73,29.61
5515,ffffffff,318.61,2.58
5488,ffffffff,318.57,3.78
8527,ffffffff,318.51,-41.99
5771,ffffffff,318.49,-8.57
5354,ffffffff,318.48,14.14
5891,ffffffff,318.47,-11.48
7864,ffffffff,318.45,-33.05
100,ffffffff,318.42,-72.68
5666,ffffffff,318.35,-5.2
5325,ffffffff,318.2,15.36
5375,ffffffff,318.2,11.83
5427,ffffffff,318.19,7.14
6731,ffffffff,318.15,-23.85
5050,ffffffff,318.08,56.73
5197,ffffffff,318.07,32.06
6373,ffffffff,318.01,-20.12
5221,ffffffff,317.93,29.14
5167,ffffffff,317.84,35.18
5546,ffffffff,317.82,-0.88
5166,ffffffff,317.81,35.83
8919,ffffffff,317.77,-51.58
5212,ffffffff,317.74,29.5
5285,ffffffff,317.73,19.54
5047,ffffffff,317.64,57.03
5461,ffffffff,317.63,3.29
6635,ffffffff,317.57,-23.16
5146,ffffffff,317.55,38
5623,ffffffff,317.55,-4.76
4960,ffffffff,317.53,72.39
5294,ffffffff,317.52,17.2
7863,ffffffff,317.51,-32.78
5099,ffffffff,317.47,46.34
5377,ffffffff,317.43,9.5
5486,ffffffff,317.32,1.19
5426,ffffffff,317.3,5
8111,ffffffff,317.29,-35.15
8809,ffffffff,317.29,-47.35
5210,ffffffff,317.28,28.19
5211,ffffffff,317.28,28.19
5269,ffffffff,317.16,19.45
5286,ffffffff,317.15,17.71
5259,ffffffff,317.12,20.72
5224,ffffffff,317.06,25.84
4926,ffffffff,317.04,80.99
5465,ffffffff,316.91,1.23
5593,ffffffff,316.91,-4.84
5222,ffffffff,316.88,25.52
8515,ffffffff,316.86,-40.67
5551,ffffffff,316.71,-3.31
8052,ffffffff,316.7,-34.23
5014,ffffffff,316.69,61.5
5380,ffffffff,316.64,7.22
5611,ffffffff,316.58,-6.09
8672,ffffffff,316.54,-43.41
5684,ffffffff,316.51,-8.63
5955,ffffffff,316.51,-14.88
5713,ffffffff,316.49,-9.61
6994,ffffffff,316.48,-26.29
5421,ffffffff,316.44,3.31
5792,ffffffff,316.36,-11.89
5192,ffffffff,316.32,26.91
8769,ffffffff,316.28,-45.45
8701,ffffffff,316.27,-43.9
23,ffffffff,316.25,-62.02
5208,ffffffff,316.24,24.88
5064,ffffffff,316.18,49.25
5094,ffffffff,316.15,43.1
5056,ffffffff,316.11,50.84
4929,ffffffff,316.09,79.75
5248,ffffffff,315.98,19.07
8021,ffffffff,315.96,-33.65
5189,ffffffff,315.87,25.72
5168,ffffffff,315.86,28.46
5005,ffffffff,315.84,60.85
5527,ffffffff,315.83,-4.01
8855,ffffffff,315.82,-47.26
5621,ffffffff,315.8,-7.73
5459,ffffffff,315.78,-0.71
5460,ffffffff,315.78,-0.71
5671,ffffffff,315.71,-9.55
8945,ffffffff,315.61,-50.52
5260,ffffffff,315.6,15.53
5432,ffffffff,315.57,0.28
5482,ffffffff,315.5,-2.81
5068,ffffffff,315.45,46.02
5120,ffffffff,315.38,35.28
8908,ffffffff,315.38,-48.46
5319,ffffffff,315.33,7.33
5249,ffffffff,315.29,16.45
5174,ffffffff,315.28,25.29
5296,ffffffff,315.12,9.51
5403,ffffffff,315.11,1.35
5128,ffffffff,315.08,32.19
5358,ffffffff,315.05,4.38
5198,ffffffff,315.03,21.58
5539,ffffffff,315.03,-6.06
5308,ffffffff,314.98,7.28
5147,ffffffff,314.8,28.11
5311,ffffffff,314.73,6.35
5371,ffffffff,314.64,2.33
5644,ffffffff,314.6,-10.52
5297,ffffffff,314.58,7.65
8380,ffffffff,314.54,-36.95
9023,ffffffff,314.54,-52.88
8996,ffffffff,314.43,-51.2
5190,ffffffff,314.41,19.89
5239,ffffffff,314.39,14.83
8420,ffffffff,314.37,-37.45
5463,ffffffff,314.34,-4.59
5782,ffffffff,314.34,-14.44
8254,ffffffff,314.29,-35.19
8526,ffffffff,314.28,-38.73
5193,ffffffff,314.24,19.12
5080,ffffffff,314.22,38.75
5500,ffffffff,314.22,-6.33
6163,ffffffff,314.18,-20.06
5316,ffffffff,314.13,3.96
8432,ffffffff,314.09,-37.34
5231,ffffffff,314.07,14.19
5251,ffffffff,313.86,11.06
5730,ffffffff,313.85,-14.01
5223,ffffffff,313.84,14.42
5097,ffffffff,313.74,33.31
6837,ffffffff,313.74,-25.77
5278,ffffffff,313.63,6.65
5090,ffffffff,313.6,33.93
5098,ffffffff,313.54,32.46
5206,ffffffff,313.53,14.73
5044,ffffffff,313.5,44.49
5117,ffffffff,313.47,27.47
5326,ffffffff,313.42,1.21
4920,ffffffff,313.41,80.13
5349,ffffffff,313.35,-0.2
5104,ffffffff,313.24,28.69
5155,ffffffff,313.2,20.44
5157,ffffffff,313.2,19.76
8370,ffffffff,313.17,-35.87
5598,ffffffff,313.13,-11.77
9060,ffffffff,313.13,-53.09
5628,ffffffff,313.03,-12.73
5135,ffffffff,312.92,22.19
5136,ffffffff,312.88,21.88
5266,ffffffff,312.87,5.26
5230,ffffffff,312.77,9.49
5786,ffffffff,312.72,-16.56
5292,ffffffff,312.7,2.12
5443,ffffffff,312.69,-7.1
6102,ffffffff,312.69,-20.51
5033,ffffffff,312.61,42.82
8471,ffffffff,312.56,-36.59
120,ffffffff,312.52,-68.52
5391,ffffffff,312.52,-4.75
7494,ffffffff,312.46,-29.21
5234,ffffffff,312.44,7.54
6021,ffffffff,312.44,-19.88
6020,ffffffff,312.42,-19.89
7785,ffffffff,312.42,-30.69
8234,ffffffff,312.39,-33.86
8794,ffffffff,312.37,-41.6
4932,ffffffff,312.34,73.63
9062,ffffffff,312.34,-51.84
5236,ffffffff,312.32,6.98
6429,ffffffff,312.32,-23.69
5281,ffffffff,312.26,1.79
5382,ffffffff,312.26,-5.02
5217,ffffffff,312.25,8.37
5408,ffffffff,312.2,-6.66
6646,ffffffff,312.15,-25.13
5207,ffffffff,312.14,8.97
6912,ffffffff,312.09,-26.5
5176,ffffffff,312.04,11.55
5175,ffffffff,312.02,11.63
7812,ffffffff,311.99,-30.75
8201,ffffffff,311.99,-33.3
111,ffffffff,311.91,-66.2
5019,ffffffff,311.88,44.1
5267,ffffffff,311.77,1.25
125,ffffffff,311.75,-67.98
5172,ffffffff,311.63,10.5
5092,ffffffff,311.62,23.79
9007,ffffffff,311.6,-47.64
5520,ffffffff,311.56,-12.39
185,ffffffff,311.54,-78.52
5118,ffffffff,311.52,17.97
5379,ffffffff,311.48,-6.89
5289,ffffffff,311.46,-1.62
4963,ffffffff,311.42,57.03
5757,ffffffff,311.39,-17.9
5158,ffffffff,311.35,10.99
9076,ffffffff,311.3,-50.71
5320,ffffffff,311.26,-5.1
5089,ffffffff,311.22,22.83
8664,ffffffff,311.22,-38.05
5152,ffffffff,311.19,11.25
5121,ffffffff,311.13,15.71
5020,ffffffff,311.1,39.26
5555,ffffffff,311.08,-14.23
5252,ffffffff,311.06,0.3
5134,ffffffff,310.89,12.17
8994,ffffffff,310.84,-45.59
5001,ffffffff,310.77,42.56
8577,ffffffff,310.69,-36.22
5043,ffffffff,310.53,29.21
6964,ffffffff,310.43,-26.94
4961,ffffffff,310.31,52.28
5065,ffffffff,310.31,22.2
5103,ffffffff,310.29,13.98
147,ffffffff,310.27,-68.9
4959,ffffffff,310.25,53.08
5141,ffffffff,310.25,7.6
4995,ffffffff,310.21,42.62
5132,ffffffff,310.19,8.72
5241,ffffffff,310.19,-1.75
4990,ffffffff,310.15,43.74
195,ffffffff,310.14,-78.6
5058,ffffffff,310.14,22.63
5540,ffffffff,310.14,-15.6
4981,ffffffff,310.12,46.39
4957,ffffffff,310.07,53.65
5060,ffffffff,310.04,20.88
8481,ffffffff,310.04,-34.5
5547,ffffffff,310.01,-16.09
7698,ffffffff,310,-29.6
5151,ffffffff,309.98,5.4
5253,ffffffff,309.85,-4.33
5295,ffffffff,309.77,-7.91
5242,ffffffff,309.74,-3.82
171,ffffffff,309.65,-72.18
5293,ffffffff,309.55,-8.46
4955,ffffffff,309.5,51.92
5140,ffffffff,309.46,3.44
8176,ffffffff,309.46,-31.74
5028,ffffffff,309.42,25.79
5171,ffffffff,309.3,-0.41
5006,ffffffff,309.26,31.05
5124,ffffffff,309.26,4.67
6138,ffffffff,309.22,-23.47
5122,ffffffff,309.03,3.9
8663,ffffffff,309.03,-35.53
8280,ffffffff,309.02,-32.13
4937,ffffffff,308.99,59.06
5071,ffffffff,308.99,11.26
140,ffffffff,308.97,-64.55
5063,ffffffff,308.92,13.07
5218,ffffffff,308.92,-5.52
5061,ffffffff,308.91,13.31
5389,ffffffff,308.6,-14.95
8786,ffffffff,308.6,-36.49
4978,ffffffff,308.53,36.1
5470,ffffffff,308.49,-17.45
5038,ffffffff,308.36,14.6
77,ffffffff,308.35,-51.9
8630,ffffffff,308.35,-34.38
5113,ffffffff,308.33,0.7
8935,ffffffff,308.32,-38.91
180,ffffffff,308.31,-70.94
5039,ffffffff,308.31,13.98
5046,ffffffff,308.29,12.71
4999,ffffffff,308.26,26.26
5194,ffffffff,308.23,-7.15
8957,ffffffff,308.23,-39.5
4958,ffffffff,308.19,39.57
9108,ffffffff,308.18,-45.21
5029,ffffffff,308.17,15.69
5130,ffffffff,308.14,-2.2
6552,ffffffff,308.13,-26
8849,ffffffff,308.06,-36.72
5279,ffffffff,308,-12.75
148,ffffffff,307.83,-62.16
5008,ffffffff,307.82,18.65
5036,ffffffff,307.73,10.4
9106,ffffffff,307.68,-43.8
8810,ffffffff,307.59,-35.3
5306,ffffffff,307.57,-15.57
8129,ffffffff,307.53,-30.4
4925,ffffffff,307.43,59.42
4979,ffffffff,307.43,24.89
162,ffffffff,307.41,-62.61
5026,ffffffff,307.41,9.87
198,ffffffff,307.36,-74.4
4991,ffffffff,307.29,19.54
5093,ffffffff,307.27,-3.12
5016,ffffffff,307.25,11.36
5261,ffffffff,307.22,-14.54
4894,ffffffff,307.21,84.1
4982,ffffffff,307.12,20
5027,ffffffff,307.08,6.83
5545,ffffffff,307.03,-21.25
5729,ffffffff,307.02,-23.02
32,ffffffff,306.98,-43.58
8995,ffffffff,306.98,-37.81
5069,ffffffff,306.95,-2.1
5125,ffffffff,306.94,-8.3
5336,ffffffff,306.93,-17.95
4921,ffffffff,306.92,59
5119,ffffffff,306.91,-7.94
83,ffffffff,306.87,-47.27
4996,ffffffff,306.86,13.74
5525,ffffffff,306.84,-21.37
4935,ffffffff,306.83,42.2
4970,ffffffff,306.83,20.49
126,ffffffff,306.78,-54.02
127,ffffffff,306.78,-54.01
4973,ffffffff,306.77,19.35
5035,ffffffff,306.71,1.65
5034,ffffffff,306.7,1.67
5024,ffffffff,306.6,2.89
5048,ffffffff,306.56,-1.85
136,ffffffff,306.54,-53.97
9084,ffffffff,306.53,-39.71
6139,ffffffff,306.5,-25.4
4985,ffffffff,306.48,12.02
4947,ffffffff,306.44,26.91
5240,ffffffff,306.44,-16.19
5303,ffffffff,306.43,-18.73
5041,ffffffff,306.42,-1.88
5066,ffffffff,306.19,-6.99
5557,ffffffff,306.17,-22.82
4941,ffffffff,305.97,21.19
4965,ffffffff,305.95,10.19
5115,ffffffff,305.94,-13.09
5327,ffffffff,305.94,-20.53
4988,ffffffff,305.89,4.06
4989,ffffffff,305.87,3.64
5049,ffffffff,305.8,-7.95
58,ffffffff,305.79,-41.02
209,ffffffff,305.68,-69.54
5339,ffffffff,305.68,-21.31
183,ffffffff,305.65,-60.57
4938,ffffffff,305.64,21.61
4980,ffffffff,305.63,2.94
6721,ffffffff,305.62,-27.14
8505,ffffffff,305.61,-30.41
5000,ffffffff,305.59,-2.4
176,ffffffff,305.56,-57.61
4975,ffffffff,305.55,2.85
4910,ffffffff,305.53,66.25
4942,ffffffff,305.49,12.89
4940,ffffffff,305.47,14.34
5002,ffffffff,305.47,-4.04
160,ffffffff,305.46,-51.93
6133,ffffffff,305.41,-26.12
9032,ffffffff,305.41,-34.82
4951,ffffffff,305.37,9.34
5030,ffffffff,305.37,-9.42
5051,ffffffff,305.34,-11.99
5082,ffffffff,305.25,-14.88
4900,ffffffff,305.23,75.28
4972,ffffffff,305.23,-0.52
4993,ffffffff,305.18,-5.13
5042,ffffffff,305.17,-12.16
9061,ffffffff,305.14,-34.73
4939,ffffffff,305.13,10.7
4922,ffffffff,305.11,29.33
5012,ffffffff,305.11,-9.28
4977,ffffffff,305.09,-3.44
5188,ffffffff,305.09,-20.06
191,ffffffff,305.08,-59.63
64,ffffffff,305.07,-38.2
202,ffffffff,305.07,-63.39
87,ffffffff,305.04,-39.58
4994,ffffffff,305.03,-6.9
139,ffffffff,305.01,-45.79
4933,ffffffff,304.95,13.3
4944,ffffffff,304.94,2.95
186,ffffffff,304.92,-56.83
98,ffffffff,304.81,-39.77
4918,ffffffff,304.78,40.1
4966,ffffffff,304.69,-7.14
4952,ffffffff,304.67,-2.49
30,ffffffff,304.63,-34.77
4911,ffffffff,304.52,47.53
187,ffffffff,304.43,-51.63
4912,ffffffff,304.34,36.4
199,ffffffff,304.31,-54.61
5491,ffffffff,304.24,-25.68
169,ffffffff,304.22,-43.96
4886,ffffffff,304.22,78.99
229,ffffffff,304.21,-70.42
4902,ffffffff,304.14,53.33
4976,ffffffff,304.12,-15.63
4901,ffffffff,304.06,51.22
4884,ffffffff,303.98,79.94
4896,ffffffff,303.98,58.64
8862,ffffffff,303.96,-29.48
47,ffffffff,303.91,-32.06
5084,ffffffff,303.91,-23.01
7228,ffffffff,303.91,-27.71
4930,ffffffff,303.87,-8.63
4913,ffffffff,303.83,11.66
239,ffffffff,303.82,-73.73
4923,ffffffff,303.8,-8.69
4891,ffffffff,303.79,59.32
4906,ffffffff,303.69,19.95
8294,ffffffff,303.63,-28.13
4903,ffffffff,303.61,18.72
4908,ffffffff,303.55,6.03
4899,ffffffff,303.37,5.7
4898,ffffffff,303.36,5.69
4897,ffffffff,303.35,3.72
4889,ffffffff,303.34,22.69
4907,ffffffff,303.33,-9.32
4895,ffffffff,303.32,4.44
242,ffffffff,303.23,-66.14
4890,ffffffff,303.23,2.49
4888,ffffffff,303.22,13.93
236,ffffffff,303.18,-42.2
4885,ffffffff,303.17,7.92
4887,ffffffff,303.17,2.54
4881,ffffffff,303.08,36.13
4882,ffffffff,303.08,9.04
4880,ffffffff,303.05,14.78
4878,ffffffff,303.04,65.93
4879,ffffffff,303.04,23.19
4870,ffffffff,303.01,-22.25
4876,ffffffff,302.91,2.54
4877,ffffffff,302.91,52.53
4872,ffffffff,302.86,10.08
252,ffffffff,302.81,-47.62
4862,ffffffff,302.8,-9.11
4868,ffffffff,302.78,2.47
4874,ffffffff,302.75,28.87
4871,ffffffff,302.74,14.41
245,ffffffff,302.66,-73.42
257,ffffffff,302.51,-54.25
270,ffffffff,302.47,-47.6
4709,ffffffff,302.46,-23.3
4853,ffffffff,302.46,3.18
4844,ffffffff,302.45,-5.24
4841,ffffffff,302.35,-5.97
4842,ffffffff,302.23,1.88
4848,ffffffff,302.23,6.38
4804,ffffffff,302.14,-12.52
4860,ffffffff,302.12,35.27
4820,ffffffff,302.1,-6.55
4830,ffffffff,301.96,-0.2
4595,ffffffff,301.93,-22.86
4857,ffffffff,301.91,38.01
4835,ffffffff,301.9,3.95
4850,ffffffff,301.81,29.55
4814,ffffffff,301.78,-3.67
4834,ffffffff,301.77,6.68
4823,ffffffff,301.73,3.16
4832,ffffffff,301.72,6.9
4806,ffffffff,301.71,-4.35
525,ffffffff,301.7,-32.25
4798,ffffffff,301.66,-6.3
4769,ffffffff,301.5,-10.18
4773,ffffffff,301.46,-9.32
4831,ffffffff,301.43,14.03
281,ffffffff,301.4,-56.41
4674,ffffffff,301.34,-16.54
4836,ffffffff,301.28,22.67
4819,ffffffff,301.26,13.88
4838,ffffffff,301.25,26.5
512,ffffffff,301.23,-34
4856,ffffffff,301.18,56.56
4818,ffffffff,301.12,16.69
304,ffffffff,301.05,-51.63
4790,ffffffff,301.05,0.97
4649,ffffffff,301.01,-15.84
4839,ffffffff,300.95,34.52
4771,ffffffff,300.76,-0.72
4507,ffffffff,300.71,-20.53
4858,ffffffff,300.7,66.43
4802,ffffffff,300.59,14.27
4817,ffffffff,300.53,22.83
4744,ffffffff,300.43,-1.58
4768,ffffffff,300.42,3.35
4664,ffffffff,300.28,-9.92
4736,ffffffff,300.28,-1.04
467,ffffffff,300.26,-38.41
4710,ffffffff,300.26,-4.91
4720,ffffffff,300.25,-3.03
4704,ffffffff,300.22,-5.59
4747,ffffffff,300.22,0.96
4583,ffffffff,300.21,-15.62
4865,ffffffff,300.2,76.98
4312,ffffffff,300.19,-22.33
4764,ffffffff,300.18,5.68
4763,ffffffff,300.17,5.65
4605,ffffffff,300.15,-13.9
4617,ffffffff,300.13,-12.73
4703,ffffffff,300.13,-4.81
4730,ffffffff,300.13,-0.36
4731,ffffffff,300.13,-0.36
4729,ffffffff,300.12,-0.39
4782,ffffffff,300.05,12.87
295,ffffffff,300.04,-60.07
516,ffffffff,299.99,-37.69
550,ffffffff,299.96,-36.63
4754,ffffffff,299.95,6.22
4854,ffffffff,299.9,68.8
4739,ffffffff,299.84,3.74
4827,ffffffff,299.84,43.06
4788,ffffffff,299.8,18.1
4692,ffffffff,299.77,-3.16
4810,ffffffff,299.77,32.37
4671,ffffffff,299.75,-5.3
4749,ffffffff,299.75,6.33
4794,ffffffff,299.75,21.75
4796,ffffffff,299.72,22.91
377,ffffffff,299.66,-48.1
4509,ffffffff,299.66,-16.87
332,ffffffff,299.64,-55.25
4601,ffffffff,299.64,-11.65
4645,ffffffff,299.64,-7.53
4861,ffffffff,299.63,76.4
2848,ffffffff,299.59,-27.15
4669,ffffffff,299.41,-3.06
4873,ffffffff,299.36,85.73
4679,ffffffff,299.33,-1.36
4700,ffffffff,299.23,2.25
1271,ffffffff,299.2,-30.56
4803,ffffffff,299.17,35.63
4706,ffffffff,299.1,4.98
4743,ffffffff,299.1,12.47
4821,ffffffff,299.1,49.78
4822,ffffffff,299.1,49.78
4596,ffffffff,299.03,-8.99
4855,ffffffff,299,74.8
4732,ffffffff,298.98,11.23
4653,ffffffff,298.93,-1.83
380,ffffffff,298.9,-50.53
4837,ffffffff,298.88,61.23
3678,ffffffff,298.85,-24.81
593,ffffffff,298.84,-38.26
4614,ffffffff,298.83,-6.14
4702,ffffffff,298.83,6.26
4849,ffffffff,298.79,72.38
4734,ffffffff,298.78,13.76
4304,ffffffff,298.73,-19.62
4809,ffffffff,298.71,44.52
4385,ffffffff,298.68,-17.57
4755,ffffffff,298.64,20.96
4604,ffffffff,298.62,-5.85
4847,ffffffff,298.61,70.5
4597,ffffffff,298.6,-6.73
4644,ffffffff,298.51,-0.42
4479,ffffffff,298.36,-13.69
4615,ffffffff,298.32,-3.24
4682,ffffffff,298.27,7.43
4611,ffffffff,298.24,-3.09
4656,ffffffff,298.23,3.79
4774,ffffffff,298.21,30.16
4616,ffffffff,298.18,-2.15
4634,ffffffff,298.1,1.22
4397,ffffffff,298.07,-15.59
350,ffffffff,298.05,-59.26
4748,ffffffff,298.05,23.61
4797,ffffffff,298.04,42.2
4161,ffffffff,298.01,-20.42
4786,ffffffff,297.87,39.31
4825,ffffffff,297.85,61.33
4826,ffffffff,297.85,61.33
338,ffffffff,297.83,-61.71
4721,ffffffff,297.78,20.09
4234,ffffffff,297.74,-18.96
4538,ffffffff,297.74,-7.98
4622,ffffffff,297.71,1.59
4813,ffffffff,297.7,54.75
4231,ffffffff,297.68,-18.91
4603,ffffffff,297.64,-0.78
4718,ffffffff,297.57,21.21
